,     Angle,       PSD
1423,61.9658,366
1424,62.0059,355
1425,62.0459,398
1426,62.0859,377
1427,62.1259,387
1428,62.166,451
1429,62.206,363
1430,62.246,398
1431,62.2861,352
1432,62.3261,391
1433,62.3661,362
1434,62.4062,402
1435,62.4462,374
1436,62.4862,389
1437,62.5263,397
1438,62.5663,376
1439,62.6063,394
1440,62.6464,409
1441,62.6864,364
1442,62.7264,398
1443,62.7665,365
1444,62.8065,391
1445,62.8465,340
1446,62.8866,403
1447,62.9266,376
1448,62.9666,376
1449,63.0067,356
1450,63.0467,395
1451,63.0867,371
1452,63.1268,403
1453,63.1668,405
1454,63.2068,404
1455,63.2469,374
1456,63.2869,385
1457,63.3269,367
1458,63.3669,400
1459,63.407,385
1460,63.447,379
1461,63.487,366
1462,63.5271,360
1463,63.5671,392
1464,63.6071,410
1465,63.6472,362
1466,63.6872,372
1467,63.7272,389
1468,63.7673,378
1469,63.8073,375
1470,63.8473,390
1471,63.8874,380
1472,63.9274,408
1473,63.9674,391
1474,64.0075,378
1475,64.0475,361
1476,64.0875,401
1477,64.1276,388
1478,64.1676,377
1479,64.2076,418
1480,64.2477,391
1481,64.2877,377
1482,64.3277,450
1483,64.3678,384
1484,64.4078,377
1485,64.4478,414
1486,64.4878,366
1487,64.5279,350
1488,64.5679,379
1489,64.6079,368
1490,64.648,372
1491,64.688,380
1492,64.728,363
1493,64.7681,402
1494,64.8081,341
1495,64.8481,352
1496,64.8882,377
1497,64.9282,380
1498,64.9682,369
1499,65.0083,355
1500,65.0483,344
1501,65.0883,358
1502,65.1284,357
1503,65.1684,360
1504,65.2084,363
1505,65.2485,353
1506,65.2885,342
1507,65.3285,349
1508,65.3686,370
1509,65.4086,383
1510,65.4486,331
1511,65.4887,355
1512,65.5287,370
1513,65.5687,382
1514,65.6088,391
1515,65.6488,344
1516,65.6888,368
1517,65.7288,386
1518,65.7689,357
1519,65.8089,360
1520,65.8489,353
1521,65.889,344
1522,65.929,375
1523,65.969,362
1524,66.0091,366
1525,66.0491,385
1526,66.0891,370
1527,66.1292,371
1528,66.1692,368
1529,66.2092,365
1530,66.2493,433
1531,66.2893,361
1532,66.3293,392
1533,66.3694,336
1534,66.4094,355
1535,66.4494,350
1536,66.4895,374
1537,66.5295,365
1538,66.5695,349
1539,66.6096,327
1540,66.6496,391
1541,66.6896,371
1542,66.7297,376
1543,66.7697,383
1544,66.8097,333
1545,66.8497,373
1546,66.8898,358
1547,66.9298,375
1548,66.9698,337
1549,67.0099,349
1550,67.0499,352
1551,67.0899,325
1552,67.13,397
1553,67.17,374
1554,67.21,349
1555,67.2501,344
1556,67.2901,351
1557,67.3301,390
1558,67.3702,389
1559,67.4102,346
1560,67.4502,363
1561,67.4903,341
1562,67.5303,357
1563,67.5703,377
1564,67.6104,332
1565,67.6504,385
1566,67.6904,371
1567,67.7305,395
1568,67.7705,371
1569,67.8105,373
1570,67.8506,368
1571,67.8906,379
1572,67.9306,378
1573,67.9707,367
1574,68.0107,352
1575,68.0507,357
1576,68.0907,352
1577,68.1308,351
1578,68.1708,373
1579,68.2108,356
1580,68.2509,346
1581,68.2909,362
1582,68.3309,378
1583,68.371,348
1584,68.411,371
1585,68.451,345
1586,68.4911,348
1587,68.5311,405
1588,68.5711,377
1589,68.6112,383
1590,68.6512,338
1591,68.6912,339
1592,68.7313,340
1593,68.7713,369
1594,68.8113,364
1595,68.8514,323
1596,68.8914,316
1597,68.9314,368
1598,68.9715,330
1599,69.0115,380
1600,69.0515,346
1601,69.0916,347
1602,69.1316,355
1603,69.1716,324
1604,69.2116,380
1605,69.2517,344
1606,69.2917,358
1607,69.3317,332
1608,69.3718,388
1609,69.4118,359
1610,69.4518,343
1611,69.4919,357
1612,69.5319,376
1613,69.5719,343
1614,69.612,352
1615,69.652,359
1616,69.692,327
1617,69.7321,345
1618,69.7721,359
1619,69.8121,369
1620,69.8522,395
1621,69.8922,369
1622,69.9322,363
1623,69.9723,350
1624,70.0123,336
1625,70.0523,356
1626,70.0924,385
1627,70.1324,344
1628,70.1724,354
1629,70.2125,374
1630,70.2525,373
1631,70.2925,344
1632,70.3326,339
1633,70.3726,353
1634,70.4126,340
1635,70.4526,320
1636,70.4927,348
1637,70.5327,360
1638,70.5727,353
1639,70.6128,332
1640,70.6528,385
1641,70.6928,357
1642,70.7329,419
1643,70.7729,330
1644,70.8129,378
1645,70.853,359
1646,70.893,353
1647,70.933,342
1648,70.9731,325
1649,71.0131,353
1650,71.0531,359
1651,71.0932,363
1652,71.1332,357
1653,71.1732,340
1654,71.2133,340
1655,71.2533,363
1656,71.2933,330
1657,71.3334,351
1658,71.3734,350
1659,71.4134,361
1660,71.4535,330
1661,71.4935,337
1662,71.5335,392
1663,71.5735,341
1664,71.6136,349
1665,71.6536,316
1666,71.6936,366
1667,71.7337,333
1668,71.7737,314
1669,71.8137,315
1670,71.8538,355
1671,71.8938,372
1672,71.9338,348
1673,71.9739,322
1674,72.0139,340
1675,72.0539,360
1676,72.094,349
1677,72.134,355
1678,72.174,343
1679,72.2141,301
1680,72.2541,346
1681,72.2941,344
1682,72.3342,361
1683,72.3742,349
1684,72.4142,381
1685,72.4543,356
1686,72.4943,329
1687,72.5343,351
1688,72.5744,340
1689,72.6144,325
1690,72.6544,340
1691,72.6945,367
1692,72.7345,316
1693,72.7745,352
1694,72.8145,348
1695,72.8546,362
1696,72.8946,349
1697,72.9346,373
1698,72.9747,358
1699,73.0147,340
1700,73.0547,368
1701,73.0948,358
1702,73.1348,337
1703,73.1748,343
1704,73.2149,334
1705,73.2549,365
1706,73.2949,348
1707,73.335,351
1708,73.375,353
1709,73.415,341
1710,73.4551,376
1711,73.4951,344
1712,73.5351,378
1713,73.5752,348
1714,73.6152,339
1715,73.6552,342
1716,73.6953,332
1717,73.7353,358
1718,73.7753,365
1719,73.8154,374
1720,73.8554,335
1721,73.8954,347
1722,73.9354,376
1723,73.9755,332
1724,74.0155,343
1725,74.0555,370
1726,74.0956,345
1727,74.1356,351
1728,74.1756,364
1729,74.2157,326
1730,74.2557,334
1731,74.2957,361
1732,74.3358,367
1733,74.3758,344
1734,74.4158,338
1735,74.4559,360
1736,74.4959,321
1737,74.5359,391
1738,74.576,325
1739,74.616,362
1740,74.656,352
1741,74.6961,371
1742,74.7361,325
1743,74.7761,351
1744,74.8162,370
1745,74.8562,330
1746,74.8962,322
1747,74.9363,356
1748,74.9763,326
1749,75.0163,324
1750,75.0563,345
1751,75.0964,339
1752,75.1364,345
1753,75.1764,327
1754,75.2165,348
1755,75.2565,325
1756,75.2965,355
1757,75.3366,332
1758,75.3766,354
1759,75.4166,323
1760,75.4567,332
1761,75.4967,336
1762,75.5367,350
1763,75.5768,334
1764,75.6168,363
1765,75.6568,370
1766,75.6969,395
1767,75.7369,350
1768,75.7769,371
1769,75.817,356
1770,75.857,344
1771,75.897,343
1772,75.9371,335
1773,75.9771,343
1774,76.0171,360
1775,76.0572,357
1776,76.0972,369
1777,76.1372,329
1778,76.1773,372
1779,76.2173,355
1780,76.2573,344
1781,76.2973,320
1782,76.3374,338
1783,76.3774,342
1784,76.4174,344
1785,76.4575,329
1786,76.4975,312
1787,76.5375,367
1788,76.5776,378
1789,76.6176,335
1790,76.6576,332
1791,76.6977,333
1792,76.7377,363
1793,76.7777,325
1794,76.8178,336
1795,76.8578,332
1796,76.8978,361
1797,76.9379,314
1798,76.9779,324
1799,77.0179,367
1800,77.058,355
1801,77.098,333
1802,77.138,348
1803,77.1781,335
1804,77.2181,321
1805,77.2581,349
1806,77.2982,328
1807,77.3382,359
1808,77.3782,328
1809,77.4182,363
1810,77.4583,347
1811,77.4983,346
1812,77.5383,369
1813,77.5784,297
1814,77.6184,368
1815,77.6584,375
1816,77.6985,335
1817,77.7385,321
1818,77.7785,318
1819,77.8186,364
1820,77.8586,348
1821,77.8986,322
1822,77.9387,343
1823,77.9787,362
1824,78.0187,355
1825,78.0588,346
1826,78.0988,350
1827,78.1388,346
1828,78.1789,354
1829,78.2189,327
1830,78.2589,354
1831,78.299,345
1832,78.339,324
1833,78.379,352
1834,78.4191,335
1835,78.4591,360
1836,78.4991,313
