,     Angle,       PSD
602,29.0994,1428
603,29.1394,1364
604,29.1794,1463
605,29.2195,1362
606,29.2595,1415
607,29.2995,1382
608,29.3396,1398
609,29.3796,1407
610,29.4196,1443
611,29.4597,1423
612,29.4997,1342
613,29.5397,1417
614,29.5798,1452
615,29.6198,1431
616,29.6598,1388
617,29.6999,1402
618,29.7399,1397
619,29.7799,1419
620,29.82,1484
621,29.86,1420
622,29.9,1507
623,29.9401,1506
624,29.9801,1541
625,30.0201,1531
626,30.0602,1590
627,30.1002,1581
628,30.1402,1571
629,30.1803,1549
630,30.2203,1539
631,30.2603,1505
632,30.3004,1480
633,30.3404,1371
634,30.3804,1349
635,30.4204,1280
636,30.4605,1396
637,30.5005,1362
638,30.5405,1332
639,30.5806,1273
640,30.6206,1331
641,30.6606,1267
642,30.7007,1384
643,30.7407,1426
644,30.7807,1389
645,30.8208,1404
646,30.8608,1273
647,30.9008,1336
648,30.9409,1349
649,30.9809,1315
650,31.0209,1300
651,31.061,1258
652,31.101,1304
653,31.141,1257
654,31.1811,1304
655,31.2211,1296
656,31.2611,1379
657,31.3012,1287
658,31.3412,1293
659,31.3812,1358
660,31.4213,1293
661,31.4613,1285
662,31.5013,1299
663,31.5413,1292
664,31.5814,1275
665,31.6214,1366
666,31.6614,1274
667,31.7015,1220
668,31.7415,1215
669,31.7815,1315
670,31.8216,1235
671,31.8616,1252
672,31.9016,1239
673,31.9417,1208
674,31.9817,1275
675,32.0217,1244
676,32.0618,1264
677,32.1018,1176
678,32.1418,1224
679,32.1819,1249
680,32.2219,1206
681,32.2619,1264
682,32.302,1231
683,32.342,1167
684,32.382,1245
685,32.4221,1235
686,32.4621,1230
687,32.5021,1159
688,32.5422,1200
689,32.5822,1259
690,32.6222,1213
691,32.6623,1214
692,32.7023,1227
693,32.7423,1217
694,32.7823,1226
695,32.8224,1166
696,32.8624,1156
697,32.9024,1223
698,32.9425,1257
699,32.9825,1183
700,33.0225,1191
701,33.0626,1236
702,33.1026,1194
703,33.1426,1230
704,33.1827,1243
705,33.2227,1164
706,33.2627,1228
707,33.3028,1120
708,33.3428,1190
709,33.3828,1240
710,33.4229,1189
711,33.4629,1159
712,33.5029,1190
713,33.543,1163
714,33.583,1217
715,33.623,1169
716,33.6631,1209
717,33.7031,1234
718,33.7431,1178
719,33.7832,1161
720,33.8232,1178
721,33.8632,1189
722,33.9032,1217
723,33.9433,1236
724,33.9833,1186
725,34.0233,1188
726,34.0634,1196
727,34.1034,1163
728,34.1434,1158
729,34.1835,1180
730,34.2235,1124
731,34.2635,1213
732,34.3036,1213
733,34.3436,1176
734,34.3836,1194
735,34.4237,1221
736,34.4637,1211
737,34.5037,1160
738,34.5438,1207
739,34.5838,1146
740,34.6238,1252
741,34.6639,1193
742,34.7039,1171
743,34.7439,1178
744,34.784,1166
745,34.824,1196
746,34.864,1172
747,34.9041,1171
748,34.9441,1122
749,34.9841,1195
750,35.0241,1095
751,35.0642,1168
752,35.1042,1186
753,35.1442,1140
754,35.1843,1141
755,35.2243,1116
756,35.2643,1210
757,35.3044,1175
758,35.3444,1145
759,35.3844,1164
760,35.4245,1082
761,35.4645,1159
762,35.5045,1293
763,35.5446,1158
764,35.5846,1149
765,35.6246,1075
766,35.6647,1126
767,35.7047,1088
768,35.7447,1146
769,35.7848,1141
770,35.8248,1130
771,35.8648,1103
772,35.9049,1131
773,35.9449,1152
774,35.9849,1152
775,36.025,1120
776,36.065,1063
777,36.105,1116
778,36.1451,1134
779,36.1851,1125
780,36.2251,1083
781,36.2651,1132
782,36.3052,1146
783,36.3452,1122
784,36.3852,1072
785,36.4253,1036
786,36.4653,1102
787,36.5053,1020
788,36.5454,1086
789,36.5854,1112
790,36.6254,1120
791,36.6655,1085
792,36.7055,1051
793,36.7455,1058
794,36.7856,1093
795,36.8256,1076
796,36.8656,1046
797,36.9057,1116
798,36.9457,1092
799,36.9857,1026
800,37.0258,1059
801,37.0658,1046
802,37.1058,1063
803,37.1459,1043
804,37.1859,1047
805,37.2259,1020
806,37.266,1016
807,37.306,1026
808,37.346,1105
809,37.386,1072
810,37.4261,1014
811,37.4661,1063
812,37.5061,1072
813,37.5462,1066
814,37.5862,1076
815,37.6262,1076
816,37.6663,1097
817,37.7063,1055
818,37.7463,1006
819,37.7864,1061
820,37.8264,1020
821,37.8664,1012
822,37.9065,1005
823,37.9465,1043
824,37.9865,1058
825,38.0266,1111
826,38.0666,1102
827,38.1066,1113
828,38.1467,1119
829,38.1867,1085
830,38.2267,1146
831,38.2668,1127
832,38.3068,1102
833,38.3468,1113
834,38.3869,1130
835,38.4269,1054
836,38.4669,1078
837,38.507,966
838,38.547,1042
839,38.587,953
840,38.627,982
841,38.6671,1081
842,38.7071,981
843,38.7471,998
844,38.7872,1033
845,38.8272,996
846,38.8672,1051
847,38.9073,991
848,38.9473,1000
849,38.9873,998
850,39.0274,983
851,39.0674,1050
852,39.1074,1011
853,39.1475,1000
854,39.1875,1013
855,39.2275,1071
856,39.2676,988
857,39.3076,1024
858,39.3476,971
859,39.3877,989
860,39.4277,1037
861,39.4677,1012
862,39.5078,989
863,39.5478,1033
864,39.5878,960
865,39.6279,953
866,39.6679,1021
867,39.7079,1038
868,39.7479,1002
869,39.788,1018
870,39.828,1045
871,39.868,1007
872,39.9081,1010
873,39.9481,987
874,39.9881,1034
875,40.0282,1007
876,40.0682,1040
877,40.1082,983
878,40.1483,973
879,40.1883,979
880,40.2283,972
881,40.2684,1030
882,40.3084,961
883,40.3484,938
884,40.3885,1002
885,40.4285,973
886,40.4685,931
887,40.5086,989
888,40.5486,992
889,40.5886,999
890,40.6287,972
891,40.6687,878
892,40.7087,973
893,40.7488,972
894,40.7888,992
895,40.8288,965
896,40.8689,978
897,40.9089,966
898,40.9489,968
899,40.9889,1009
900,41.029,975
901,41.069,973
902,41.109,1015
903,41.1491,947
904,41.1891,961
905,41.2291,977
906,41.2692,994
907,41.3092,1021
908,41.3492,975
909,41.3893,877
910,41.4293,948
911,41.4693,913
912,41.5094,1007
913,41.5494,923
914,41.5894,934
915,41.6295,941
916,41.6695,950
917,41.7095,963
918,41.7496,912
919,41.7896,912
920,41.8296,991
921,41.8697,978
922,41.9097,980
923,41.9497,940
924,41.9898,875
925,42.0298,941
926,42.0698,891
927,42.1098,972
928,42.1499,971
929,42.1899,890
930,42.2299,956
931,42.27,927
932,42.31,887
933,42.35,919
934,42.3901,931
935,42.4301,907
936,42.4701,975
937,42.5102,937
938,42.5502,912
939,42.5902,908
940,42.6303,891
941,42.6703,912
942,42.7103,958
943,42.7504,894
944,42.7904,858
