,     Angle,       PSD
1420,61.8457,392
1421,61.8858,452
1422,61.9258,399
1423,61.9658,411
1424,62.0059,403
1425,62.0459,447
1426,62.0859,418
1427,62.1259,401
1428,62.166,391
1429,62.206,392
1430,62.246,406
1431,62.2861,415
1432,62.3261,442
1433,62.3661,395
1434,62.4062,420
1435,62.4462,416
1436,62.4862,413
1437,62.5263,442
1438,62.5663,451
1439,62.6063,387
1440,62.6464,433
1441,62.6864,409
1442,62.7264,388
1443,62.7665,417
1444,62.8065,398
1445,62.8465,388
1446,62.8866,425
1447,62.9266,374
1448,62.9666,400
1449,63.0067,400
1450,63.0467,424
1451,63.0867,370
1452,63.1268,437
1453,63.1668,349
1454,63.2068,399
1455,63.2469,417
1456,63.2869,419
1457,63.3269,400
1458,63.3669,393
1459,63.407,390
1460,63.447,416
1461,63.487,386
1462,63.5271,397
1463,63.5671,402
1464,63.6071,404
1465,63.6472,425
1466,63.6872,386
1467,63.7272,412
1468,63.7673,380
1469,63.8073,385
1470,63.8473,366
1471,63.8874,408
1472,63.9274,389
1473,63.9674,394
1474,64.0075,409
1475,64.0475,397
1476,64.0875,436
1477,64.1276,405
1478,64.1676,392
1479,64.2076,424
1480,64.2477,407
1481,64.2877,435
1482,64.3277,441
1483,64.3678,408
1484,64.4078,443
1485,64.4478,420
1486,64.4878,385
1487,64.5279,431
1488,64.5679,373
1489,64.6079,402
1490,64.648,373
1491,64.688,395
1492,64.728,399
1493,64.7681,427
1494,64.8081,368
1495,64.8481,404
1496,64.8882,395
1497,64.9282,383
1498,64.9682,394
1499,65.0083,358
1500,65.0483,434
1501,65.0883,387
1502,65.1284,416
1503,65.1684,413
1504,65.2084,391
1505,65.2485,438
1506,65.2885,387
1507,65.3285,401
1508,65.3686,377
1509,65.4086,398
1510,65.4486,392
1511,65.4887,358
1512,65.5287,390
1513,65.5687,399
1514,65.6088,375
1515,65.6488,412
1516,65.6888,426
1517,65.7288,394
1518,65.7689,381
1519,65.8089,386
1520,65.8489,389
1521,65.889,365
1522,65.929,375
1523,65.969,374
1524,66.0091,401
1525,66.0491,389
1526,66.0891,403
1527,66.1292,404
1528,66.1692,367
1529,66.2092,404
1530,66.2493,373
1531,66.2893,372
1532,66.3293,382
1533,66.3694,397
1534,66.4094,401
1535,66.4494,357
1536,66.4895,403
1537,66.5295,379
1538,66.5695,369
1539,66.6096,370
1540,66.6496,371
1541,66.6896,386
1542,66.7297,367
1543,66.7697,394
1544,66.8097,443
1545,66.8497,365
1546,66.8898,380
1547,66.9298,405
1548,66.9698,370
1549,67.0099,384
1550,67.0499,384
1551,67.0899,386
1552,67.13,358
1553,67.17,394
1554,67.21,385
1555,67.2501,355
1556,67.2901,421
1557,67.3301,365
1558,67.3702,432
1559,67.4102,372
1560,67.4502,378
1561,67.4903,385
1562,67.5303,394
1563,67.5703,392
1564,67.6104,392
1565,67.6504,406
1566,67.6904,382
1567,67.7305,411
1568,67.7705,424
1569,67.8105,366
1570,67.8506,368
1571,67.8906,375
1572,67.9306,402
1573,67.9707,397
1574,68.0107,334
1575,68.0507,380
1576,68.0907,386
1577,68.1308,391
1578,68.1708,373
1579,68.2108,380
1580,68.2509,423
1581,68.2909,359
1582,68.3309,380
1583,68.371,386
1584,68.411,395
1585,68.451,372
1586,68.4911,374
1587,68.5311,369
1588,68.5711,348
1589,68.6112,382
1590,68.6512,349
1591,68.6912,370
1592,68.7313,388
1593,68.7713,396
1594,68.8113,369
1595,68.8514,365
1596,68.8914,407
1597,68.9314,395
1598,68.9715,379
1599,69.0115,390
1600,69.0515,371
1601,69.0916,396
1602,69.1316,373
1603,69.1716,412
1604,69.2116,379
1605,69.2517,404
1606,69.2917,400
1607,69.3317,404
1608,69.3718,372
1609,69.4118,391
1610,69.4518,389
1611,69.4919,358
1612,69.5319,387
1613,69.5719,347
1614,69.612,385
1615,69.652,360
1616,69.692,401
1617,69.7321,387
1618,69.7721,388
1619,69.8121,384
1620,69.8522,406
1621,69.8922,342
1622,69.9322,377
1623,69.9723,412
1624,70.0123,402
