,     Angle,       PSD
842,38.7071,1077
843,38.7471,994
844,38.7872,988
845,38.8272,1032
846,38.8672,1000
847,38.9073,1006
848,38.9473,1016
849,38.9873,993
850,39.0274,993
851,39.0674,1019
852,39.1074,965
853,39.1475,1040
854,39.1875,989
855,39.2275,989
856,39.2676,955
857,39.3076,985
858,39.3476,961
859,39.3877,1000
860,39.4277,966
861,39.4677,987
862,39.5078,1025
863,39.5478,993
864,39.5878,992
865,39.6279,983
866,39.6679,943
867,39.7079,975
868,39.7479,1017
869,39.788,970
870,39.828,1018
871,39.868,947
872,39.9081,946
873,39.9481,1029
874,39.9881,965
875,40.0282,1023
876,40.0682,961
877,40.1082,977
878,40.1483,956
879,40.1883,964
880,40.2283,979
881,40.2684,968
882,40.3084,937
883,40.3484,952
884,40.3885,983
885,40.4285,975
886,40.4685,964
887,40.5086,965
888,40.5486,999
889,40.5886,937
890,40.6287,997
891,40.6687,1016
892,40.7087,970
893,40.7488,936
894,40.7888,964
895,40.8288,908
896,40.8689,1008
897,40.9089,941
898,40.9489,991
899,40.9889,966
900,41.029,979
901,41.069,901
902,41.109,900
903,41.1491,948
904,41.1891,941
905,41.2291,992
906,41.2692,956
907,41.3092,923
908,41.3492,948
909,41.3893,919
910,41.4293,938
911,41.4693,941
912,41.5094,976
913,41.5494,966
914,41.5894,981
915,41.6295,912
916,41.6695,917
917,41.7095,934
918,41.7496,962
919,41.7896,960
920,41.8296,932
921,41.8697,904
922,41.9097,926
923,41.9497,917
924,41.9898,906
925,42.0298,969
926,42.0698,922
927,42.1098,965
928,42.1499,953
929,42.1899,932
930,42.2299,940
931,42.27,951
932,42.31,875
933,42.35,902
934,42.3901,893
935,42.4301,943
936,42.4701,854
937,42.5102,901
938,42.5502,936
939,42.5902,901
940,42.6303,939
941,42.6703,956
942,42.7103,882
943,42.7504,866
944,42.7904,908
945,42.8304,883
946,42.8705,835
947,42.9105,864
948,42.9505,884
949,42.9906,885
950,43.0306,874
951,43.0706,893
952,43.1107,860
953,43.1507,888
954,43.1907,863
955,43.2308,929
956,43.2708,827
957,43.3108,874
958,43.3508,885
959,43.3909,887
960,43.4309,868
961,43.4709,853
962,43.511,877
963,43.551,933
964,43.591,842
965,43.6311,849
966,43.6711,851
967,43.7111,876
968,43.7512,815
969,43.7912,854
970,43.8312,865
971,43.8713,895
972,43.9113,828
973,43.9513,834
974,43.9914,853
975,44.0314,797
976,44.0714,817
977,44.1115,829
978,44.1515,826
979,44.1915,837
980,44.2316,831
981,44.2716,809
982,44.3116,818
983,44.3517,846
984,44.3917,887
985,44.4317,879
986,44.4717,838
987,44.5118,795
988,44.5518,814
989,44.5918,826
990,44.6319,829
991,44.6719,832
992,44.7119,887
993,44.752,801
994,44.792,828
995,44.832,755
996,44.8721,796
997,44.9121,822
998,44.9521,831
999,44.9922,835
1000,45.0322,798
1001,45.0722,795
1002,45.1123,811
1003,45.1523,798
1004,45.1923,824
1005,45.2324,796
1006,45.2724,803
1007,45.3124,815
1008,45.3525,815
1009,45.3925,825
1010,45.4325,825
1011,45.4726,810
1012,45.5126,843
1013,45.5526,849
1014,45.5927,789
1015,45.6327,863
1016,45.6727,772
1017,45.7127,836
1018,45.7528,802
1019,45.7928,784
1020,45.8328,810
1021,45.8729,780
1022,45.9129,715
1023,45.9529,723
1024,45.993,758
1025,46.033,764
1026,46.073,776
1027,46.1131,769
1028,46.1531,786
1029,46.1931,799
1030,46.2332,770
1031,46.2732,799
1032,46.3132,805
1033,46.3533,775
1034,46.3933,764
1035,46.4333,746
1036,46.4734,758
1037,46.5134,689
1038,46.5534,745
1039,46.5935,737
1040,46.6335,747
1041,46.6735,731
1042,46.7136,753
1043,46.7536,714
1044,46.7936,795
1045,46.8336,753
1046,46.8737,732
1047,46.9137,740
1048,46.9537,771
1049,46.9938,717
1050,47.0338,728
1051,47.0738,762
1052,47.1139,700
1053,47.1539,720
1054,47.1939,749
1055,47.234,705
1056,47.274,702
1057,47.314,694
1058,47.3541,765
1059,47.3941,698
1060,47.4341,726
1061,47.4742,743
1062,47.5142,697
1063,47.5542,731
1064,47.5943,672
1065,47.6343,683
1066,47.6743,663
1067,47.7144,686
